STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/2013,60,64,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/2013,53,68,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/2013,58,75,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/2013,60,71,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/2013,61,74,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/2013,64,76,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/2013,62,73,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/2013,55,64,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/2013,54,62,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/2013,57,64,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/2013,52,54,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/2013,50,53,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/2013,45,50,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/2013,47,54,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/2013,47,61,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/2013,50,55,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/2013,36,42,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/2013,38,46,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/2013,39,44,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/2013,38,51,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/2013,47,55,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/2013,42,54,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/2013,45,53,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/2013,47,57,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/2013,52,63,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/2013,61,64,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/2013,47,48,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/2013,44,48,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/2013,42,53,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/2013,48,58,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/2013,53,55,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/2013,52,57,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/2013,38,44,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/2013,37,48,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/2013,49,58,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/2013,43,49,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/2013,42,47,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/2013,27,33,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/2013,28,40,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/2013,38,49,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/2013,44,50,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/2013,47,61,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/2013,60,69,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/2013,41,43,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/2013,33,42,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/2013,36,45,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/2013,44,51,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/2013,40,43,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/2013,25,26,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/2013,18,27,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/2013,26,31,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/2013,31,34,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/2013,21,29,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/2013,26,34,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/2013,25,36,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/2013,36,50,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/2013,37,42,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/2013,36,44,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/2013,41,50,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/2013,50,56,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/2013,35,39,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/2013,20,21,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/2013,14,21,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/2013,19,26,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/2013,22,25,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/2013,9,21,-6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/2013,16,21,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/2013,6,19,-3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/2013,21,32,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/2013,30,31,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/2013,19,22,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/2013,13,21,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/2013,22,33,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/2013,25,35,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/2013,35,39,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/2013,35,36,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/2013,32,35,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/2013,33,34,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/2013,20,26,-1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/2013,4,18,-2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/2013,20,27,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/2013,23,34,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/2013,33,41,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/2013,40,50,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/2013,35,40,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/2013,10,13,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/2013,8,12,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/2014,16,22,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/2014,19,21,-1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/2014,4,20,-12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/2014,24,31,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/2014,21,29,-3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/2014,-8,-2,-16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/2014,-7,3,-12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/2014,3,17,-6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/2014,8,27,-4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/2014,30,40,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/2014,37,40,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/2014,33,44,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/13/2014,41,45,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/14/2014,30,35,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/15/2014,20,22,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/16/2014,25,34,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/2014,18,20,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/2014,15,21,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/2014,19,37,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/2014,33,35,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/2014,10,13,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/2014,6,15,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/2014,3,10,-5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/2014,5,28,-6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/2014,23,33,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/2014,15,31,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/2014,5,6,-7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/2014,-5,3,-11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/2014,8,23,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/2014,24,33,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/2014,24,28,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/2014,25,31,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/2014,19,21,-1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/2014,8,21,-6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/2014,15,24,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/2014,23,25,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/2014,7,14,-2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/2014,2,11,-4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/2014,10,16,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/2014,14,19,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/2014,6,12,-3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/2014,4,14,-8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/2014,8,24,-5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/2014,22,32,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/2014,20,22,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/2014,15,24,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/2014,20,29,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/2014,24,28,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/2014,31,46,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/2014,38,44,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/2014,36,49,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/2014,34,37,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/2014,28,35,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/2014,23,28,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/2014,18,25,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/2014,18,22,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/2014,8,18,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/2014,11,18,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/2014,12,30,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/2014,25,31,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/2014,11,14,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/2014,7,19,-2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/2014,16,27,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/2014,21,23,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/2014,22,33,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/2014,29,47,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/2014,33,38,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/2014,27,42,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/2014,44,53,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/2014,44,50,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/2014,31,34,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/2014,22,39,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/2014,43,53,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/2014,37,40,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/2014,24,27,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/2014,26,40,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/2014,37,52,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/2014,44,46,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/2014,37,47,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/2014,41,58,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/2014,42,41,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/2014,27,32,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/2014,26,36,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/2014,27,31,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/2014,26,39,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/2014,39,55,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/2014,44,55,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/2014,36,41,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/2014,38,57,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/2014,52,68,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/2014,46,57,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/2014,41,45,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/2014,38,43,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/2014,40,48,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/2014,40,51,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/2014,42,57,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/2014,45,54,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/2014,50,60,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/2014,49,62,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/2014,58,66,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/2014,55,70,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/2014,63,80,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/2014,62,69,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/2014,46,63,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/2014,31,38,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/2014,38,52,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/2014,50,62,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/2014,48,51,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/2014,46,66,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/2014,60,79,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/2014,67,74,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/2014,54,61,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/2014,42,51,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/2014,49,64,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/2014,56,70,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/2014,52,57,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/2014,47,60,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/2014,50,55,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/2014,52,59,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/2014,50,53,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/2014,45,49,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/2014,48,53,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/2014,55,67,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/2014,55,58,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/2014,49,55,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/2014,50,63,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/2014,59,78,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/2014,69,89,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/2014,71,73,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/2014,62,77,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/2014,67,81,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/2014,72,84,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/2014,65,67,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/2014,53,56,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/2014,47,55,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/2014,41,46,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/2014,48,60,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/2014,56,69,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/2014,59,69,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/2014,71,85,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/2014,75,86,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/2014,67,70,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/2014,59,69,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/2014,60,74,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/2014,66,83,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/2014,74,87,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/2014,75,85,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/2014,64,71,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/2014,63,76,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/2014,65,79,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/2014,71,88,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/2014,75,90,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/2014,76,83,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/2014,75,81,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/2014,66,70,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/2014,63,76,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/2014,67,81,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/2014,71,84,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/2014,65,72,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/2014,65,78,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/2014,60,66,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/2014,60,67,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/2014,68,79,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/2014,66,75,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/2014,66,79,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/2014,72,84,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/2014,78,88,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/2014,82,91,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/2014,78,82,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/2014,66,79,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/2014,74,85,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/2014,69,84,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/2014,70,82,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/2014,71,81,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/2014,77,87,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/2014,69,80,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/2014,64,78,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/2014,71,88,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/2014,79,87,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/2014,77,85,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/2014,79,87,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/2014,72,80,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/2014,67,70,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/2014,63,76,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/2014,68,79,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/2014,69,77,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/2014,73,87,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/2014,80,88,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/2014,76,81,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/2014,72,80,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/2014,70,79,60
